Channel,Campaign,Campaign ID,Ad group,Ad group ID,Search keyword,Search term,Match type,Cost,Impressions,Reach,Clicks,Conversions,Age,Gender
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,classy hoodie,Phrase (close variant),34.86,1162,697.2,76.692,6.972,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cole buxton hoodie,Phrase (close variant),67.184,1768,707.2,594.048,49.504,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,collective hoodie,Phrase (close variant),36.552,1523,152.3,63.966,9.138,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,colorado hoodie,Phrase (close variant),178.182,4689,1875.6,2025.648,112.536,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,comfrt hoodie,Phrase (close variant),50.439,2967,979.11,1116.1854,58.7466,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,comfy hoodie,Phrase (close variant),115.712,3616,2061.12,556.5024,61.8336,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,converse hoodie,Phrase (close variant),16.676,758,159.18,89.1408,12.7344,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cool hoodie,Phrase (close variant),34.02,1890,189,160.65,9.45,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cool hoodie designs,Phrase (close variant),110.684,3953,1976.5,2767.1,138.355,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,costume hoodie,Phrase (close variant),107.6,4304,2969.76,2910.3648,207.8832,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cottagecore hoodie,Phrase (close variant),75.141,2783,834.9,333.96,16.698,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cotton zip up hoodie,Phrase (close variant),10.836,301,78.26,89.2164,4.6956,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cpfm hoodie,Phrase (close variant),94.658,4982,2142.26,2056.5696,128.5356,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,crisis university hoodie,Phrase (close variant),35.836,1054,200.26,28.0364,2.0026,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,crooks and castles hoodie,Phrase (close variant),44.136,2452,1691.88,253.782,16.9188,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,crts hoodie,Phrase (close variant),132.277,4267,1962.82,2198.3584,157.0256,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cyber y2k zip up hoodie,Phrase (close variant),14.18,709,233.97,46.794,9.3588,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,cyberpunk hoodie,Phrase (close variant),165.52,4138,1779.34,711.736,88.967,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,dark red hoodie men,Phrase (close variant),8.514,258,113.52,68.112,6.8112,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,dear person behind me hoodie,Phrase (close variant),44.031,1129,259.67,259.67,12.9835,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,dear person behind me hoodie made you smile,Phrase (close variant),4.914,126,57.96,64.9152,4.6368,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,deloitte hoodie,Phrase (close variant),14.355,957,344.52,344.52,17.226,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,dime hoodie,Phrase (close variant),35.308,1358,896.28,430.2144,35.8512,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,divide the youth hoodie,Phrase (close variant),81.9,2340,865.8,1316.016,69.264,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,dodgers hoodie,Phrase (close variant),126.009,3231,678.51,434.2464,27.1404,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,doomsday hoodie,Phrase (close variant),19.691,679,468.51,98.3871,14.0553,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,drew hoodie,Phrase (close variant),51.476,3028,1756.24,526.872,105.3744,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,drew hoodie original,Phrase (close variant),107.16,3572,357.2,53.58,10.716,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,east coast lifestyle hoodie,Phrase (close variant),99.268,4316,1208.48,338.3744,48.3392,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,elephant hoodie,Phrase (close variant),8.246,434,195.3,93.744,7.812,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,erl hoodie,Phrase (close variant),66,3300,2145,707.85,64.35,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essential black hoodie,Phrase (close variant),59.88,1497,209.58,142.5144,8.3832,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essential hoodie,Phrase (close variant),116.292,3524,2396.32,1246.0864,95.8528,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essential hoodie for men,Phrase (close variant),7.881,213,48.99,4.4091,0.4899,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essential hoodie original price,Phrase (close variant),141.81,4727,1938.07,1744.263,96.9035,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essentials brown hoodie,Phrase (close variant),104.274,3862,1235.84,889.8048,49.4336,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essentials hoodie for kids,Phrase (close variant),74.64,4665,2052.6,903.144,82.104,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essentials hoodie goat,Phrase (close variant),40.293,1089,664.29,199.287,19.9287,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,essentials hoodie white,Phrase (close variant),9.471,287,86.1,17.22,3.444,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,false hoodie,Phrase (close variant),79.31,2266,883.74,1060.488,70.6992,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,fc barcelona hoodie,Phrase (close variant),148.002,4353,2568.27,1232.7696,102.7308,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,fear of god black hoodie,Phrase (close variant),70.884,1969,1220.78,292.9872,24.4156,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,flint and tinder 10 year hoodie,Phrase (close variant),56.556,1571,172.81,34.562,3.4562,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,fox racing 3d hoodie,Phrase (close variant),63.716,1874,1161.88,220.7572,11.6188,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,freefly hoodie,Phrase (close variant),68.76,2865,515.7,185.652,20.628,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,full zip hoodie canada,Phrase (close variant),3.984,249,146.91,94.0224,5.8764,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,full zip hoodie manufacturer,Phrase (close variant),70.452,1957,1076.35,1227.039,64.581,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,full zip up hoodie over face,Phrase (close variant),2.109,57,20.52,2.6676,0.2052,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,galaxy hoodie,Phrase (close variant),55.952,2152,1054.48,295.2544,42.1792,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,gap hoodie price in usa,Phrase (close variant),89.425,2555,1686.3,269.808,33.726,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,gap logo hoodie vintage,Phrase (close variant),132.192,4896,832.32,699.1488,49.9392,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,gildan hoodie,Phrase (close variant),14.79,986,118.32,42.5952,4.7328,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,givenchy hoodie,Phrase (close variant),32.148,893,133.95,53.58,10.716,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,gloomy bear hoodie,Phrase (close variant),40.17,1339,147.29,66.2805,7.3645,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,good hoodie stores,Phrase (close variant),69.663,2111,1266.6,911.952,75.996,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,graphic hoddies,Phrase (close variant),28.42,980,127.4,7.644,1.274,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,graphic zip up hoodie,Phrase (close variant),3.222,179,25.06,3.0072,0.2506,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,gray lifeguard hoodie,Phrase (close variant),95.697,3087,771.75,208.3725,23.1525,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,greek mythology hoodie,Phrase (close variant),102.689,3541,1133.12,555.2288,79.3184,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,gucci hoodie,Phrase (close variant),71.484,1932,1139.88,433.1544,22.7976,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,guess hoodie,Phrase (close variant),32.835,995,328.35,499.092,26.268,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,h and m hoodie,Phrase (close variant),31.535,901,495.55,94.1545,4.9555,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,half sleeve hoodie t shirt,Phrase (close variant),14.592,912,136.8,95.76,9.576,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hanime hoodie,Phrase (close variant),46.922,1618,1035.52,983.744,51.776,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,happiness project hoodie,Phrase (close variant),157.644,4379,963.38,211.9436,19.2676,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,harry potter hoodie canada,Phrase (close variant),121.55,4862,2528.24,505.648,101.1296,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,harvard hoodie,Phrase (close variant),149.887,4051,2349.58,1503.7312,187.9664,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,harvard law school hoodie,Phrase (close variant),54.033,2573,1723.91,1241.2152,137.9128,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,heart wifi hoodie,Phrase (close variant),97.216,3136,1285.76,488.5888,25.7152,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,heavyweight hoodie,Phrase (close variant),144.826,4994,1148.62,735.1168,45.9448,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hellfire hoodie,Phrase (close variant),37.48,937,627.79,753.348,50.2232,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoddie quotes,Phrase (close variant),167.616,4656,2747.04,741.7008,82.4112,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hollister hoodie,Phrase (close variant),27.231,939,234.75,319.26,18.78,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,homiesexual hoodie,Phrase (close variant),66,4400,2552,2858.24,178.64,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie adidas,Phrase (close variant),48.105,3207,930.03,1339.2432,74.4024,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie ado fille,Phrase (close variant),13.36,835,392.45,521.9585,27.4715,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie and shirt combo,Phrase (close variant),151.84,4745,1945.45,1050.543,116.727,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie aritzia,Phrase (close variant),28.59,1906,609.92,512.3328,42.6944,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie basketball,Phrase (close variant),31.575,2105,757.8,863.892,45.468,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie boys,Phrase (close variant),179.524,4852,2717.12,353.2256,27.1712,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie brodé,Phrase (close variant),139.59,4653,791.01,316.404,39.5505,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie champion,Phrase (close variant),75.168,2349,1174.5,634.23,70.47,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie cloud9,Phrase (close variant),43.164,1308,771.72,138.9096,15.4344,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie com,Phrase (close variant),91.836,2551,612.24,428.568,30.612,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie dime,Phrase (close variant),112.814,4339,607.46,364.476,36.4476,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie embroidery,Phrase (close variant),9.835,281,44.96,14.8368,1.3488,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie essentials,Phrase (close variant),94.36,2696,835.76,468.0256,33.4304,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,hoodie femme,Phrase (close variant),140.43,4681,2340.5,1053.225,117.025,NA,NA
